ds,y,ticker,name
2022-01-21,1603.0328369140625,INFY.NS,Infosys
2022-01-24,1559.135498046875,INFY.NS,Infosys
2022-01-25,1545.984130859375,INFY.NS,Infosys
2022-01-27,1506.8887939453125,INFY.NS,Infosys
2022-01-28,1513.71142578125,INFY.NS,Infosys
2022-01-31,1558.5968017578125,INFY.NS,Infosys
2022-02-01,1590.779541015625,INFY.NS,Infosys
2022-02-02,1604.2900390625,INFY.NS,Infosys
2022-02-03,1560.7064208984375,INFY.NS,Infosys
2022-02-04,1562.9954833984375,INFY.NS,Infosys
2022-02-07,1539.5653076171875,INFY.NS,Infosys
2022-02-08,1541.630126953125,INFY.NS,Infosys
2022-02-09,1559.5843505859375,INFY.NS,Infosys
2022-02-10,1588.580078125,INFY.NS,Infosys
2022-02-11,1545.2657470703125,INFY.NS,Infosys
2022-02-14,1510.12060546875,INFY.NS,Infosys
2022-02-15,1560.4371337890625,INFY.NS,Infosys
2022-02-16,1555.993408203125,INFY.NS,Infosys
2022-02-17,1548.363037109375,INFY.NS,Infosys
2022-02-18,1532.338623046875,INFY.NS,Infosys
2022-02-21,1553.6593017578125,INFY.NS,Infosys
2022-02-22,1556.9359130859375,INFY.NS,Infosys
2022-02-23,1564.56640625,INFY.NS,Infosys
2022-02-24,1506.4849853515625,INFY.NS,Infosys
2022-02-25,1521.2520751953125,INFY.NS,Infosys
2022-02-28,1540.1038818359375,INFY.NS,Infosys
2022-03-02,1528.6134033203125,INFY.NS,Infosys
2022-03-03,1544.8167724609375,INFY.NS,Infosys
2022-03-04,1547.016357421875,INFY.NS,Infosys
2022-03-07,1561.8731689453125,INFY.NS,Infosys
2022-03-08,1596.3004150390625,INFY.NS,Infosys
2022-03-09,1627.8544921875,INFY.NS,Infosys
2022-03-10,1639.1212158203125,INFY.NS,Infosys
2022-03-11,1635.619873046875,INFY.NS,Infosys
2022-03-14,1697.292236328125,INFY.NS,Infosys
2022-03-15,1651.1502685546875,INFY.NS,Infosys
2022-03-16,1696.125244140625,INFY.NS,Infosys
2022-03-17,1664.8851318359375,INFY.NS,Infosys
2022-03-21,1663.4937744140625,INFY.NS,Infosys
2022-03-22,1694.3299560546875,INFY.NS,Infosys
2022-03-23,1680.8641357421875,INFY.NS,Infosys
2022-03-24,1693.7012939453125,INFY.NS,Infosys
2022-03-25,1684.5899658203125,INFY.NS,Infosys
2022-03-28,1682.2108154296875,INFY.NS,Infosys
2022-03-29,1693.072998046875,INFY.NS,Infosys
2022-03-30,1709.186767578125,INFY.NS,Infosys
2022-03-31,1711.790283203125,INFY.NS,Infosys
2022-04-01,1708.8277587890625,INFY.NS,Infosys
2022-04-04,1690.3350830078125,INFY.NS,Infosys
2022-04-05,1670.72021484375,INFY.NS,Infosys
2022-04-06,1641.7691650390625,INFY.NS,Infosys
2022-04-07,1625.7449951171875,INFY.NS,Infosys
2022-04-08,1628.9766845703125,INFY.NS,Infosys
2022-04-11,1585.8421630859375,INFY.NS,Infosys
2022-04-12,1564.207275390625,INFY.NS,Infosys
2022-04-13,1569.683349609375,INFY.NS,Infosys
2022-04-18,1455.5401611328125,INFY.NS,Infosys
2022-04-19,1402.2164306640625,INFY.NS,Infosys
2022-04-20,1425.287353515625,INFY.NS,Infosys
2022-04-21,1453.2061767578125,INFY.NS,Infosys
2022-04-22,1423.2674560546875,INFY.NS,Infosys
2022-04-25,1401.408447265625,INFY.NS,Infosys
2022-04-26,1419.2728271484375,INFY.NS,Infosys
2022-04-27,1393.9573974609375,INFY.NS,Infosys
2022-04-28,1420.709228515625,INFY.NS,Infosys
2022-04-29,1407.1986083984375,INFY.NS,Infosys
2022-05-02,1383.3646240234375,INFY.NS,Infosys
2022-05-04,1378.4722900390625,INFY.NS,Infosys
2022-05-05,1422.998291015625,INFY.NS,Infosys
2022-05-06,1385.0252685546875,INFY.NS,Infosys
2022-05-09,1409.7122802734375,INFY.NS,Infosys
2022-05-10,1394.136962890625,INFY.NS,Infosys
2022-05-11,1370.5723876953125,INFY.NS,Infosys
2022-05-12,1354.4586181640625,INFY.NS,Infosys
2022-05-13,1350.5084228515625,INFY.NS,Infosys
2022-05-16,1336.773681640625,INFY.NS,Infosys
2022-05-17,1363.1212158203125,INFY.NS,Infosys
2022-05-18,1354.8175048828125,INFY.NS,Infosys
2022-05-19,1281.1610107421875,INFY.NS,Infosys
2022-05-20,1306.29638671875,INFY.NS,Infosys
2022-05-23,1318.1910400390625,INFY.NS,Infosys
2022-05-24,1293.593994140625,INFY.NS,Infosys
2022-05-25,1266.1690673828125,INFY.NS,Infosys
2022-05-26,1278.2879638671875,INFY.NS,Infosys
2022-05-27,1311.8623046875,INFY.NS,Infosys
2022-05-30,1370.6173095703125,INFY.NS,Infosys
2022-05-31,1364.0853271484375,INFY.NS,Infosys
2022-06-01,1341.359375,INFY.NS,Infosys
2022-06-02,1368.076904296875,INFY.NS,Infosys
2022-06-03,1380.5057373046875,INFY.NS,Infosys
2022-06-06,1388.0810546875,INFY.NS,Infosys
2022-06-07,1366.8975830078125,INFY.NS,Infosys
2022-06-08,1360.8192138671875,INFY.NS,Infosys
2022-06-09,1374.427490234375,INFY.NS,Infosys
2022-06-10,1339.77197265625,INFY.NS,Infosys
2022-06-13,1292.3245849609375,INFY.NS,Infosys
2022-06-14,1306.885498046875,INFY.NS,Infosys
2022-06-15,1290.238037109375,INFY.NS,Infosys
2022-06-16,1267.5577392578125,INFY.NS,Infosys
2022-06-17,1258.576416015625,INFY.NS,Infosys
2022-06-20,1282.9351806640625,INFY.NS,Infosys
2022-06-21,1315.3677978515625,INFY.NS,Infosys
2022-06-22,1303.8917236328125,INFY.NS,Infosys
2022-06-23,1317.6812744140625,INFY.NS,Infosys
2022-06-24,1307.3843994140625,INFY.NS,Infosys
2022-06-27,1337.7760009765625,INFY.NS,Infosys
2022-06-28,1342.8111572265625,INFY.NS,Infosys
2022-06-29,1327.4791259765625,INFY.NS,Infosys
2022-06-30,1326.2545166015625,INFY.NS,Infosys
2022-07-01,1342.1307373046875,INFY.NS,Infosys
2022-07-04,1349.932861328125,INFY.NS,Infosys
2022-07-05,1339.000732421875,INFY.NS,Infosys
2022-07-06,1353.243896484375,INFY.NS,Infosys
2022-07-07,1359.6397705078125,INFY.NS,Infosys
2022-07-08,1373.928466796875,INFY.NS,Infosys
2022-07-11,1336.460693359375,INFY.NS,Infosys
2022-07-12,1305.1163330078125,INFY.NS,Infosys
2022-07-13,1310.4234619140625,INFY.NS,Infosys
2022-07-14,1296.27099609375,INFY.NS,Infosys
2022-07-15,1297.6319580078125,INFY.NS,Infosys
2022-07-18,1351.656494140625,INFY.NS,Infosys
2022-07-19,1346.43994140625,INFY.NS,Infosys
2022-07-20,1374.6995849609375,INFY.NS,Infosys
2022-07-21,1390.66650390625,INFY.NS,Infosys
2022-07-22,1366.53466796875,INFY.NS,Infosys
2022-07-25,1364.0853271484375,INFY.NS,Infosys
2022-07-26,1316.501953125,INFY.NS,Infosys
2022-07-27,1334.555419921875,INFY.NS,Infosys
2022-07-28,1376.6046142578125,INFY.NS,Infosys
2022-07-29,1405.9075927734375,INFY.NS,Infosys
2022-08-01,1407.1324462890625,INFY.NS,Infosys
2022-08-02,1400.373779296875,INFY.NS,Infosys
2022-08-03,1420.7860107421875,INFY.NS,Infosys
2022-08-04,1451.4498291015625,INFY.NS,Infosys
2022-08-05,1466.6458740234375,INFY.NS,Infosys
2022-08-08,1469.140625,INFY.NS,Infosys
2022-08-10,1453.76318359375,INFY.NS,Infosys
2022-08-11,1469.639404296875,INFY.NS,Infosys
2022-08-12,1446.1878662109375,INFY.NS,Infosys
2022-08-16,1448.31982421875,INFY.NS,Infosys
2022-08-17,1457.2105712890625,INFY.NS,Infosys
2022-08-18,1436.072509765625,INFY.NS,Infosys
2022-08-19,1448.90966796875,INFY.NS,Infosys
2022-08-22,1429.449951171875,INFY.NS,Infosys
2022-08-23,1399.284912109375,INFY.NS,Infosys
2022-08-24,1394.8397216796875,INFY.NS,Infosys
2022-08-25,1377.2852783203125,INFY.NS,Infosys
2022-08-26,1380.3697509765625,INFY.NS,Infosys
2022-08-29,1326.1185302734375,INFY.NS,Infosys
2022-08-30,1354.423583984375,INFY.NS,Infosys
2022-09-01,1328.341064453125,INFY.NS,Infosys
2022-09-02,1318.18017578125,INFY.NS,Infosys
2022-09-05,1325.7100830078125,INFY.NS,Infosys
2022-09-06,1320.0853271484375,INFY.NS,Infosys
2022-09-07,1322.3988037109375,INFY.NS,Infosys
2022-09-08,1338.955322265625,INFY.NS,Infosys
2022-09-09,1371.388427734375,INFY.NS,Infosys
2022-09-12,1393.6602783203125,INFY.NS,Infosys
2022-09-13,1401.598388671875,INFY.NS,Infosys
2022-09-14,1338.5018310546875,INFY.NS,Infosys
2022-09-15,1299.8548583984375,INFY.NS,Infosys
2022-09-16,1249.2774658203125,INFY.NS,Infosys
2022-09-19,1261.298095703125,INFY.NS,Infosys
2022-09-20,1259.71044921875,INFY.NS,Infosys
2022-09-21,1249.4588623046875,INFY.NS,Infosys
2022-09-22,1241.0218505859375,INFY.NS,Infosys
2022-09-23,1238.753662109375,INFY.NS,Infosys
2022-09-26,1252.1805419921875,INFY.NS,Infosys
2022-09-27,1264.24658203125,INFY.NS,Infosys
2022-09-28,1265.2896728515625,INFY.NS,Infosys
2022-09-29,1268.873291015625,INFY.NS,Infosys
2022-09-30,1282.2999267578125,INFY.NS,Infosys
2022-10-03,1264.4281005859375,INFY.NS,Infosys
2022-10-04,1296.77001953125,INFY.NS,Infosys
2022-10-06,1320.130859375,INFY.NS,Infosys
2022-10-07,1316.5472412109375,INFY.NS,Infosys
2022-10-10,1326.93505859375,INFY.NS,Infosys
2022-10-11,1291.689697265625,INFY.NS,Infosys
2022-10-12,1296.135009765625,INFY.NS,Infosys
2022-10-13,1288.1514892578125,INFY.NS,Infosys
2022-10-14,1337.45849609375,INFY.NS,Infosys
2022-10-17,1351.70166015625,INFY.NS,Infosys
2022-10-18,1364.176025390625,INFY.NS,Infosys
2022-10-19,1347.6192626953125,INFY.NS,Infosys
2022-10-20,1361.6357421875,INFY.NS,Infosys
2022-10-21,1361.272705078125,INFY.NS,Infosys
2022-10-24,1377.0130615234375,INFY.NS,Infosys
2022-10-25,1384.6790771484375,INFY.NS,Infosys
2022-10-27,1397.6563720703125,INFY.NS,Infosys
2022-10-28,1387.8428955078125,INFY.NS,Infosys
2022-10-31,1410.220947265625,INFY.NS,Infosys
2022-11-01,1442.6414794921875,INFY.NS,Infosys
2022-11-02,1424.5740966796875,INFY.NS,Infosys
2022-11-03,1403.892822265625,INFY.NS,Infosys
2022-11-04,1388.5308837890625,INFY.NS,Infosys
2022-11-07,1382.5235595703125,INFY.NS,Infosys
2022-11-09,1385.962890625,INFY.NS,Infosys
2022-11-10,1377.4794921875,INFY.NS,Infosys
2022-11-11,1439.9818115234375,INFY.NS,Infosys
2022-11-14,1453.922119140625,INFY.NS,Infosys
2022-11-15,1461.9010009765625,INFY.NS,Infosys
2022-11-16,1469.9718017578125,INFY.NS,Infosys
2022-11-17,1455.8480224609375,INFY.NS,Infosys
2022-11-18,1461.3507080078125,INFY.NS,Infosys
2022-11-21,1438.2391357421875,INFY.NS,Infosys
2022-11-22,1453.69287109375,INFY.NS,Infosys
2022-11-23,1451.9503173828125,INFY.NS,Infosys
2022-11-24,1494.734130859375,INFY.NS,Infosys
2022-11-25,1500.099609375,INFY.NS,Infosys
2022-11-28,1488.8646240234375,INFY.NS,Infosys
2022-11-29,1494.0465087890625,INFY.NS,Infosys
2022-11-30,1499.4573974609375,INFY.NS,Infosys
2022-12-01,1519.771728515625,INFY.NS,Infosys
2022-12-02,1502.1630859375,INFY.NS,Infosys
2022-12-05,1503.8597412109375,INFY.NS,Infosys
2022-12-06,1479.23486328125,INFY.NS,Infosys
2022-12-07,1472.447998046875,INFY.NS,Infosys
2022-12-08,1485.884033203125,INFY.NS,Infosys
2022-12-09,1439.248046875,INFY.NS,Infosys
2022-12-12,1418.9794921875,INFY.NS,Infosys
2022-12-13,1441.8616943359375,INFY.NS,Infosys
2022-12-14,1448.5111083984375,INFY.NS,Infosys
2022-12-15,1412.834716796875,INFY.NS,Infosys
2022-12-16,1396.05126953125,INFY.NS,Infosys
2022-12-19,1382.4317626953125,INFY.NS,Infosys
2022-12-20,1382.38623046875,INFY.NS,Infosys
2022-12-21,1384.4495849609375,INFY.NS,Infosys
2022-12-22,1395.9136962890625,INFY.NS,Infosys
2022-12-23,1373.031494140625,INFY.NS,Infosys
2022-12-26,1377.8922119140625,INFY.NS,Infosys
2022-12-27,1389.3104248046875,INFY.NS,Infosys
2022-12-28,1384.9998779296875,INFY.NS,Infosys
2022-12-29,1391.786865234375,INFY.NS,Infosys
2022-12-30,1383.21142578125,INFY.NS,Infosys
2023-01-02,1397.7020263671875,INFY.NS,Infosys
2023-01-03,1396.3721923828125,INFY.NS,Infosys
2023-01-04,1370.922119140625,INFY.NS,Infosys
2023-01-05,1352.9461669921875,INFY.NS,Infosys
2023-01-06,1328.4591064453125,INFY.NS,Infosys
2023-01-09,1361.4296875,INFY.NS,Infosys
2023-01-10,1347.947998046875,INFY.NS,Infosys
2023-01-11,1349.3236083984375,INFY.NS,Infosys
2023-01-12,1357.8988037109375,INFY.NS,Infosys
2023-01-13,1379.0384521484375,INFY.NS,Infosys
2023-01-16,1399.0777587890625,INFY.NS,Infosys
2023-01-17,1411.9176025390625,INFY.NS,Infosys
2023-01-18,1417.32861328125,INFY.NS,Infosys
2023-01-19,1411.3673095703125,INFY.NS,Infosys
2023-01-20,1399.1236572265625,INFY.NS,Infosys
2023-01-23,1419.713134765625,INFY.NS,Infosys
2023-01-24,1423.2900390625,INFY.NS,Infosys
2023-01-25,1415.1275634765625,INFY.NS,Infosys
2023-01-27,1393.2540283203125,INFY.NS,Infosys
2023-01-30,1411.2757568359375,INFY.NS,Infosys
2023-01-31,1406.64404296875,INFY.NS,Infosys
2023-02-01,1422.556396484375,INFY.NS,Infosys
2023-02-02,1452.50048828125,INFY.NS,Infosys
2023-02-03,1466.8533935546875,INFY.NS,Infosys
2023-02-06,1439.75244140625,INFY.NS,Infosys
2023-02-07,1432.9197998046875,INFY.NS,Infosys
2023-02-08,1458.6910400390625,INFY.NS,Infosys
2023-02-09,1482.994873046875,INFY.NS,Infosys
2023-02-10,1475.2452392578125,INFY.NS,Infosys
2023-02-13,1437.5513916015625,INFY.NS,Infosys
2023-02-14,1461.2132568359375,INFY.NS,Infosys
2023-02-15,1464.6982421875,INFY.NS,Infosys
2023-02-16,1469.0545654296875,INFY.NS,Infosys
2023-02-17,1452.54638671875,INFY.NS,Infosys
2023-02-20,1460.4794921875,INFY.NS,Infosys
2023-02-21,1448.6026611328125,INFY.NS,Infosys
2023-02-22,1432.369384765625,INFY.NS,Infosys
2023-02-23,1422.189453125,INFY.NS,Infosys
2023-02-24,1422.1436767578125,INFY.NS,Infosys
2023-02-27,1384.220458984375,INFY.NS,Infosys
2023-02-28,1364.2728271484375,INFY.NS,Infosys
2023-03-01,1372.068359375,INFY.NS,Infosys
2023-03-02,1350.1490478515625,INFY.NS,Infosys
2023-03-03,1356.7066650390625,INFY.NS,Infosys
2023-03-06,1382.5235595703125,INFY.NS,Infosys
2023-03-08,1368.995849609375,INFY.NS,Infosys
2023-03-09,1357.71533203125,INFY.NS,Infosys
2023-03-10,1349.598876953125,INFY.NS,Infosys
2023-03-13,1316.1695556640625,INFY.NS,Infosys
2023-03-14,1302.3209228515625,INFY.NS,Infosys
2023-03-15,1301.9998779296875,INFY.NS,Infosys
2023-03-16,1287.7386474609375,INFY.NS,Infosys
2023-03-17,1302.962890625,INFY.NS,Infosys
2023-03-20,1287.3258056640625,INFY.NS,Infosys
2023-03-21,1275.4490966796875,INFY.NS,Infosys
2023-03-22,1274.119384765625,INFY.NS,Infosys
2023-03-23,1260.6375732421875,INFY.NS,Infosys
2023-03-24,1266.2320556640625,INFY.NS,Infosys
2023-03-27,1273.843994140625,INFY.NS,Infosys
2023-03-28,1263.4345703125,INFY.NS,Infosys
2023-03-29,1268.8917236328125,INFY.NS,Infosys
2023-03-31,1309.612060546875,INFY.NS,Infosys
2023-04-03,1293.92919921875,INFY.NS,Infosys
2023-04-05,1305.5767822265625,INFY.NS,Infosys
2023-04-06,1304.0633544921875,INFY.NS,Infosys
2023-04-10,1309.2911376953125,INFY.NS,Infosys
2023-04-11,1289.61865234375,INFY.NS,Infosys
2023-04-12,1309.9329833984375,INFY.NS,Infosys
2023-04-13,1274.073486328125,INFY.NS,Infosys
2023-04-17,1154.021484375,INFY.NS,Infosys
2023-04-18,1154.9842529296875,INFY.NS,Infosys
2023-04-19,1130.08447265625,INFY.NS,Infosys
2023-04-20,1122.0137939453125,INFY.NS,Infosys
2023-04-21,1125.636474609375,INFY.NS,Infosys
2023-04-24,1124.6734619140625,INFY.NS,Infosys
2023-04-25,1123.389404296875,INFY.NS,Infosys
2023-04-26,1125.81982421875,INFY.NS,Infosys
2023-04-27,1142.969970703125,INFY.NS,Infosys
2023-04-28,1148.931396484375,INFY.NS,Infosys
2023-05-02,1171.5843505859375,INFY.NS,Infosys
2023-05-03,1163.972412109375,INFY.NS,Infosys
2023-05-04,1168.007568359375,INFY.NS,Infosys
2023-05-05,1154.755126953125,INFY.NS,Infosys
2023-05-08,1160.7164306640625,INFY.NS,Infosys
2023-05-09,1165.393798828125,INFY.NS,Infosys
2023-05-10,1158.5611572265625,INFY.NS,Infosys
2023-05-11,1152.003662109375,INFY.NS,Infosys
2023-05-12,1142.0069580078125,INFY.NS,Infosys
2023-05-15,1154.0672607421875,INFY.NS,Infosys
2023-05-16,1159.5242919921875,INFY.NS,Infosys
2023-05-17,1143.5660400390625,INFY.NS,Infosys
2023-05-18,1142.74072265625,INFY.NS,Infosys
2023-05-19,1163.742919921875,INFY.NS,Infosys
2023-05-22,1185.662353515625,INFY.NS,Infosys
2023-05-23,1192.3116455078125,INFY.NS,Infosys
2023-05-24,1191.0274658203125,INFY.NS,Infosys
2023-05-25,1196.2550048828125,INFY.NS,Infosys
