ds,y,ticker,name
2022-04-26,904.3988037109375,HCLTECH.NS,HCL Technologies
2022-04-27,905.473388671875,HCLTECH.NS,HCL Technologies
2022-04-28,917.9932250976562,HCLTECH.NS,HCL Technologies
2022-04-29,906.8598022460938,HCLTECH.NS,HCL Technologies
2022-05-02,896.4825439453125,HCLTECH.NS,HCL Technologies
2022-05-04,878.0384521484375,HCLTECH.NS,HCL Technologies
2022-05-05,900.8099975585938,HCLTECH.NS,HCL Technologies
2022-05-06,882.4498901367188,HCLTECH.NS,HCL Technologies
2022-05-09,904.213134765625,HCLTECH.NS,HCL Technologies
2022-05-10,901.2301025390625,HCLTECH.NS,HCL Technologies
2022-05-11,891.44091796875,HCLTECH.NS,HCL Technologies
2022-05-12,890.1803588867188,HCLTECH.NS,HCL Technologies
2022-05-13,884.0884399414062,HCLTECH.NS,HCL Technologies
2022-05-16,877.7023315429688,HCLTECH.NS,HCL Technologies
2022-05-17,909.9267578125,HCLTECH.NS,HCL Technologies
2022-05-18,902.1961059570312,HCLTECH.NS,HCL Technologies
2022-05-19,848.1670532226562,HCLTECH.NS,HCL Technologies
2022-05-20,864.51025390625,HCLTECH.NS,HCL Technologies
2022-05-23,855.6454467773438,HCLTECH.NS,HCL Technologies
2022-05-24,833.336181640625,HCLTECH.NS,HCL Technologies
2022-05-25,818.7996215820312,HCLTECH.NS,HCL Technologies
2022-05-26,824.0513916015625,HCLTECH.NS,HCL Technologies
2022-05-27,843.5455322265625,HCLTECH.NS,HCL Technologies
2022-05-30,873.7952880859375,HCLTECH.NS,HCL Technologies
2022-05-31,874.5093383789062,HCLTECH.NS,HCL Technologies
2022-06-01,855.3093872070312,HCLTECH.NS,HCL Technologies
2022-06-02,873.6271362304688,HCLTECH.NS,HCL Technologies
2022-06-03,876.400146484375,HCLTECH.NS,HCL Technologies
2022-06-06,871.610595703125,HCLTECH.NS,HCL Technologies
2022-06-07,859.5106201171875,HCLTECH.NS,HCL Technologies
2022-06-08,865.6445922851562,HCLTECH.NS,HCL Technologies
2022-06-09,864.3422241210938,HCLTECH.NS,HCL Technologies
2022-06-10,853.1665649414062,HCLTECH.NS,HCL Technologies
2022-06-13,833.3782958984375,HCLTECH.NS,HCL Technologies
2022-06-14,837.6636352539062,HCLTECH.NS,HCL Technologies
2022-06-15,831.7818603515625,HCLTECH.NS,HCL Technologies
